,Date,Time,Open,High,Low,Close,TotalVolume
7361,20221026,13:25:00,20490.55,20495.0,20415.1,20457.24,1977.5416
7362,20221026,13:30:00,20457.24,20467.27,20338.75,20422.37,3530.90985
7363,20221026,13:35:00,20421.57,20550.0,20388.8,20523.4,3215.23007
7364,20221026,13:40:00,20523.4,20558.0,20466.27,20474.21,2881.29673
7365,20221026,13:45:00,20472.43,20555.0,20468.44,20525.96,2321.53966
7366,20221026,13:50:00,20525.96,20617.49,20515.69,20567.49,2787.08817
7367,20221026,13:55:00,20567.49,20605.0,20545.98,20552.69,1719.09434
7368,20221026,14:00:00,20552.69,20684.21,20551.74,20578.5,4433.73462
7369,20221026,14:05:00,20578.5,20672.0,20556.47,20647.16,2697.91881
7370,20221026,14:10:00,20647.43,20789.0,20639.58,20759.4,4457.90667
7371,20221026,14:15:00,20759.4,20966.0,20750.61,20925.8,7292.79922
7372,20221026,14:20:00,20925.8,20929.3,20775.0,20794.68,5088.58322
7373,20221026,14:25:00,20792.31,20863.66,20790.0,20822.78,2931.20106
7374,20221026,14:30:00,20823.89,20837.27,20734.06,20810.47,3189.69241
7375,20221026,14:35:00,20809.37,20875.2,20768.99,20874.14,2449.36562
7376,20221026,14:40:00,20874.14,21020.0,20873.04,20945.11,5733.33765
7377,20221026,14:45:00,20946.22,21009.8,20873.8,20885.19,3291.73197
7378,20221026,14:50:00,20885.19,20903.52,20828.56,20848.91,2439.52365
7379,20221026,14:55:00,20848.91,20857.38,20799.25,20833.48,2689.65586
7380,20221026,15:00:00,20833.48,20888.88,20831.24,20876.28,2299.90896
7381,20221026,15:05:00,20876.28,20908.37,20852.96,20879.83,2048.22512
7382,20221026,15:10:00,20879.83,20893.99,20835.0,20885.72,1458.3318
7383,20221026,15:15:00,20886.48,20900.0,20850.0,20868.4,1791.53612
7384,20221026,15:20:00,20866.54,20877.51,20831.16,20847.9,1662.69455
7385,20221026,15:25:00,20847.9,20888.93,20845.56,20875.89,1310.48436
7386,20221026,15:30:00,20874.39,20926.27,20859.59,20918.74,1893.7476
7387,20221026,15:35:00,20918.74,20936.0,20888.27,20924.44,1502.0293
7388,20221026,15:40:00,20924.44,20936.74,20900.0,20925.58,1279.6983
7389,20221026,15:45:00,20926.96,20927.08,20831.93,20836.56,1884.15737
7390,20221026,15:50:00,20835.22,20859.24,20785.37,20809.59,2579.23511
7391,20221026,15:55:00,20810.87,20859.3,20806.93,20846.66,1796.57254
7392,20221026,16:00:00,20846.66,20932.99,20843.61,20893.86,3096.32224
7393,20221026,16:05:00,20893.86,20960.81,20883.22,20950.58,2234.2929
7394,20221026,16:10:00,20948.11,20997.13,20905.59,20914.35,2272.13217
7395,20221026,16:15:00,20915.91,20922.74,20839.99,20881.34,1779.56343
7396,20221026,16:20:00,20881.34,20886.59,20833.24,20838.87,1457.41677
7397,20221026,16:25:00,20838.55,20852.68,20808.9,20830.06,1405.6447
7398,20221026,16:30:00,20828.48,20879.4,20826.85,20841.91,1487.38369
7399,20221026,16:35:00,20841.91,20848.73,20793.22,20815.8,1582.39893
7400,20221026,16:40:00,20815.8,20837.72,20777.01,20789.24,1756.75144
7401,20221026,16:45:00,20789.98,20836.46,20750.0,20760.18,1835.93051
7402,20221026,16:50:00,20760.18,20785.91,20712.36,20785.9,1986.17969
7403,20221026,16:55:00,20784.78,20807.32,20728.45,20762.32,1531.23799
7404,20221026,17:00:00,20762.32,20762.33,20691.98,20751.59,2003.87679
7405,20221026,17:05:00,20750.55,20781.8,20736.3,20763.03,1405.55512
7406,20221026,17:10:00,20763.03,20799.44,20750.4,20789.27,1413.34463
7407,20221026,17:15:00,20789.27,20799.99,20759.61,20769.44,1254.53334
7408,20221026,17:20:00,20770.8,20780.3,20706.48,20709.75,1423.27881
7409,20221026,17:25:00,20709.12,20736.72,20683.57,20725.11,1309.54915
7410,20221026,17:30:00,20725.11,20733.16,20669.25,20685.7,1205.16642
7411,20221026,17:35:00,20684.67,20731.7,20682.57,20725.64,1045.76547
7412,20221026,17:40:00,20725.64,20758.05,20719.46,20745.73,1128.62502
7413,20221026,17:45:00,20745.73,20749.1,20718.6,20725.48,854.76739
7414,20221026,17:50:00,20725.48,20828.01,20724.03,20814.75,1959.38326
7415,20221026,17:55:00,20814.75,20834.09,20770.26,20823.72,1186.23816
7416,20221026,18:00:00,20822.6,20869.18,20800.9,20859.29,1731.28682
7417,20221026,18:05:00,20860.51,20865.0,20828.48,20849.18,1067.30204
7418,20221026,18:10:00,20850.28,20861.56,20806.6,20816.2,1130.03484
7419,20221026,18:15:00,20816.2,20818.18,20774.29,20774.5,1294.10964
7420,20221026,18:20:00,20774.5,20804.97,20769.26,20788.11,876.92479
7421,20221026,18:25:00,20787.07,20802.4,20755.07,20759.62,1290.34817
7422,20221026,18:30:00,20759.91,20768.47,20732.3,20746.34,1059.20518
7423,20221026,18:35:00,20746.34,20815.91,20743.73,20797.26,1251.85675
7424,20221026,18:40:00,20797.26,20798.45,20712.58,20713.4,1094.62955
7425,20221026,18:45:00,20714.93,20755.28,20711.0,20738.96,1095.69636
7426,20221026,18:50:00,20739.85,20751.53,20676.13,20710.2,1502.63444
7427,20221026,18:55:00,20710.2,20713.59,20657.23,20696.83,1053.19751
7428,20221026,19:00:00,20696.83,20703.71,20640.05,20651.73,1219.53814
7429,20221026,19:05:00,20651.31,20681.17,20639.98,20662.53,1161.01542
7430,20221026,19:10:00,20661.58,20701.32,20644.3,20696.76,1017.07532
7431,20221026,19:15:00,20697.91,20735.59,20696.76,20733.17,1218.10907
7432,20221026,19:20:00,20731.52,20733.26,20705.23,20721.52,781.92899
7433,20221026,19:25:00,20720.46,20742.19,20713.02,20735.46,940.12055
7434,20221026,19:30:00,20735.46,20760.41,20722.69,20728.44,1072.55448
7435,20221026,19:35:00,20728.44,20770.0,20718.01,20760.17,915.17052
7436,20221026,19:40:00,20761.59,20786.36,20754.72,20769.67,946.66072
7437,20221026,19:45:00,20769.67,20789.34,20752.71,20765.86,752.70737
7438,20221026,19:50:00,20765.04,20766.0,20732.41,20758.37,946.06707
7439,20221026,19:55:00,20758.37,20767.27,20735.74,20763.54,742.58683
7440,20221026,20:00:00,20764.52,20782.53,20730.9,20768.91,1066.00519
7441,20221026,20:05:00,20769.98,20852.94,20714.44,20716.53,5044.77847
7442,20221026,20:10:00,20717.77,20791.0,20713.48,20772.51,1312.40163
7443,20221026,20:15:00,20773.66,20780.75,20741.03,20742.92,586.72293
7444,20221026,20:20:00,20742.92,20747.37,20704.61,20713.37,794.9006
7445,20221026,20:25:00,20712.22,20736.38,20696.6,20711.76,821.24144
7446,20221026,20:30:00,20711.76,20731.71,20694.28,20703.12,960.85638
7447,20221026,20:35:00,20703.67,20731.75,20698.0,20727.67,648.98172
7448,20221026,20:40:00,20727.67,20748.91,20717.94,20746.92,514.62437
7449,20221026,20:45:00,20746.92,20775.0,20734.17,20772.13,630.74603
7450,20221026,20:50:00,20773.58,20775.89,20749.73,20752.22,545.39379
7451,20221026,20:55:00,20753.23,20773.0,20736.55,20743.92,736.02971
7452,20221026,21:00:00,20745.13,20745.7,20728.26,20734.85,307.3035
7453,20221026,21:05:00,20733.56,20749.14,20727.73,20734.72,592.30002
7454,20221026,21:10:00,20734.95,20736.96,20701.14,20725.7,413.26875
7455,20221026,21:15:00,20725.71,20739.37,20720.22,20737.39,377.75003
7456,20221026,21:20:00,20736.42,20757.7,20729.48,20745.29,503.46571
7457,20221026,21:25:00,20744.38,20752.84,20740.39,20740.39,255.68777
7458,20221026,21:30:00,20741.61,20742.05,20716.1,20718.76,276.09654
7459,20221026,21:35:00,20718.76,20737.0,20715.29,20732.88,437.12651
7460,20221026,21:40:00,20732.9,20759.0,20731.12,20753.0,497.46666
7461,20221026,21:45:00,20752.01,20761.99,20746.28,20748.89,254.39939
7462,20221026,21:50:00,20748.25,20752.97,20744.11,20748.46,194.86574
7463,20221026,21:55:00,20748.46,20754.66,20739.09,20739.38,256.52851
7464,20221026,22:00:00,20739.38,20741.6,20700.0,20700.06,380.90127
7465,20221026,22:05:00,20700.06,20828.07,20700.0,20811.72,1424.19128
7466,20221026,22:10:00,20813.06,20814.34,20771.73,20787.44,1014.54429
7467,20221026,22:15:00,20788.49,20798.46,20746.42,20790.78,785.73883
7468,20221026,22:20:00,20789.43,20869.52,20784.03,20840.37,1706.10715
7469,20221026,22:25:00,20840.18,20866.95,20831.06,20860.08,1014.6491
7470,20221026,22:30:00,20860.08,20905.05,20837.0,20846.68,1711.73194
7471,20221026,22:35:00,20845.51,20860.95,20830.01,20848.88,601.90827
7472,20221026,22:40:00,20848.34,20855.87,20784.45,20785.13,876.64148
7473,20221026,22:45:00,20786.94,20800.0,20767.95,20769.16,862.28714
7474,20221026,22:50:00,20769.16,20787.1,20759.08,20772.18,724.34787
7475,20221026,22:55:00,20771.05,20821.37,20763.05,20817.07,708.81464
7476,20221026,23:00:00,20816.75,20860.0,20800.0,20856.6,842.21677
7477,20221026,23:05:00,20856.6,20884.0,20845.64,20869.21,1024.0299
7478,20221026,23:10:00,20867.89,20907.0,20829.63,20849.18,1554.88074
7479,20221026,23:15:00,20848.53,20849.97,20808.35,20811.64,678.33946
7480,20221026,23:20:00,20811.64,20834.64,20810.69,20823.78,488.15701
7481,20221026,23:25:00,20823.78,20831.73,20809.26,20828.09,468.43904
7482,20221026,23:30:00,20828.09,20828.2,20792.8,20807.57,885.85865
7483,20221026,23:35:00,20807.57,20811.56,20783.92,20792.96,557.18448
7484,20221026,23:40:00,20792.96,20799.25,20781.71,20789.83,337.84336
7485,20221026,23:45:00,20788.39,20799.25,20765.61,20790.04,793.10906
7486,20221026,23:50:00,20790.04,20794.0,20741.43,20748.71,712.86948
7487,20221026,23:55:00,20748.71,20777.33,20737.19,20771.59,665.95725
7488,20221027,00:00:00,20771.61,20790.0,20745.0,20785.69,1106.43755
7489,20221027,00:05:00,20784.6,20800.0,20775.53,20782.89,739.0862
7490,20221027,00:10:00,20782.89,20807.74,20773.1,20804.83,606.74646
7491,20221027,00:15:00,20804.88,20841.56,20801.21,20840.49,1071.88571
7492,20221027,00:20:00,20839.97,20847.9,20800.89,20802.76,976.13265
7493,20221027,00:25:00,20802.76,20808.0,20750.0,20760.26,1112.24029
7494,20221027,00:30:00,20761.15,20762.81,20736.45,20742.09,856.28362
7495,20221027,00:35:00,20742.08,20743.64,20716.17,20723.36,1097.44985
7496,20221027,00:40:00,20723.36,20751.09,20718.24,20743.9,773.40581
7497,20221027,00:45:00,20743.9,20750.0,20728.62,20744.24,477.31377
7498,20221027,00:50:00,20743.6,20754.29,20732.97,20745.06,482.68966
7499,20221027,00:55:00,20746.29,20762.21,20742.21,20754.53,744.56811
7500,20221027,01:00:00,20754.99,20786.07,20750.95,20764.83,848.8582
7501,20221027,01:05:00,20764.83,20777.51,20755.47,20761.03,730.90398
7502,20221027,01:10:00,20761.03,20770.98,20758.68,20769.86,455.98825
7503,20221027,01:15:00,20769.86,20795.0,20749.0,20785.92,863.78762
7504,20221027,01:20:00,20786.34,20802.87,20772.32,20777.6,1024.50541
7505,20221027,01:25:00,20777.6,20779.19,20714.7,20721.97,819.32737
7506,20221027,01:30:00,20723.08,20744.94,20700.62,20705.0,989.16375
7507,20221027,01:35:00,20706.0,20747.13,20700.62,20742.22,757.97938
7508,20221027,01:40:00,20741.25,20755.93,20728.87,20734.21,704.21622
7509,20221027,01:45:00,20734.89,20747.54,20716.31,20739.45,575.04396
7510,20221027,01:50:00,20739.49,20743.24,20728.03,20732.99,370.53279
7511,20221027,01:55:00,20732.64,20746.1,20719.8,20725.62,621.45783
7512,20221027,02:00:00,20724.54,20740.0,20714.07,20738.51,660.11485
7513,20221027,02:05:00,20738.51,20771.09,20738.0,20761.59,885.78625
7514,20221027,02:10:00,20761.88,20775.16,20748.51,20770.13,784.64565
7515,20221027,02:15:00,20769.17,20796.36,20765.32,20781.59,1073.20722
7516,20221027,02:20:00,20780.84,20796.51,20757.36,20786.26,1254.88178
7517,20221027,02:25:00,20786.95,20791.61,20759.44,20768.65,595.16639
7518,20221027,02:30:00,20769.28,20787.79,20759.94,20786.88,509.71665
7519,20221027,02:35:00,20786.14,20794.96,20761.0,20765.73,763.16441
7520,20221027,02:40:00,20765.73,20786.92,20763.86,20774.02,511.09554
7521,20221027,02:45:00,20774.02,20792.37,20773.75,20787.06,508.33529
7522,20221027,02:50:00,20787.06,20789.43,20774.41,20779.81,418.58985
7523,20221027,02:55:00,20779.81,20783.75,20681.33,20685.06,1860.0416
7524,20221027,03:00:00,20685.06,20719.09,20581.49,20678.13,2894.58167
7525,20221027,03:05:00,20678.13,20755.38,20664.13,20748.49,1725.34901
7526,20221027,03:10:00,20748.49,20752.39,20695.08,20713.44,998.12452
7527,20221027,03:15:00,20713.44,20723.96,20688.11,20701.4,743.78091
7528,20221027,03:20:00,20702.35,20705.37,20667.06,20680.2,813.12669
7529,20221027,03:25:00,20679.73,20695.62,20666.37,20678.49,651.62601
7530,20221027,03:30:00,20679.22,20713.54,20664.22,20711.31,953.10984
7531,20221027,03:35:00,20710.48,20725.29,20708.0,20723.26,667.85291
7532,20221027,03:40:00,20723.89,20725.83,20712.31,20720.19,564.15423
7533,20221027,03:45:00,20721.88,20761.73,20714.55,20742.72,955.78551
7534,20221027,03:50:00,20741.66,20760.85,20731.26,20756.86,685.09017
7535,20221027,03:55:00,20757.64,20773.66,20742.91,20755.33,811.05903
7536,20221027,04:00:00,20755.9,20766.01,20748.47,20756.99,553.80625
7537,20221027,04:05:00,20756.99,20761.53,20747.86,20756.46,423.31864
7538,20221027,04:10:00,20756.88,20759.73,20746.24,20747.04,358.29555
7539,20221027,04:15:00,20747.84,20762.5,20735.28,20761.74,549.57592
7540,20221027,04:20:00,20761.74,20793.01,20758.53,20779.52,831.21487
7541,20221027,04:25:00,20778.76,20797.86,20773.8,20790.56,655.63314
7542,20221027,04:30:00,20791.69,20812.76,20777.0,20779.96,1010.49198
7543,20221027,04:35:00,20779.96,20781.88,20767.47,20775.11,431.68401
7544,20221027,04:40:00,20775.11,20789.21,20773.84,20781.61,421.06354
7545,20221027,04:45:00,20781.61,20834.61,20781.3,20821.38,853.19269
7546,20221027,04:50:00,20820.81,20870.0,20806.81,20850.43,1288.1185
7547,20221027,04:55:00,20851.49,20851.89,20799.9,20801.1,836.69699
7548,20221027,05:00:00,20800.18,20804.24,20787.26,20797.71,695.80553
7549,20221027,05:05:00,20797.71,20822.08,20786.43,20819.4,701.06325
7550,20221027,05:10:00,20819.4,20830.05,20805.45,20829.38,626.15761
7551,20221027,05:15:00,20829.38,20830.0,20810.05,20813.79,548.91379
7552,20221027,05:20:00,20814.01,20848.94,20812.59,20840.18,749.72772
7553,20221027,05:25:00,20840.18,20840.25,20811.35,20822.93,573.51671
7554,20221027,05:30:00,20822.93,20830.58,20809.71,20819.23,577.90699
7555,20221027,05:35:00,20819.4,20828.75,20800.01,20822.47,935.7792
7556,20221027,05:40:00,20822.47,20872.21,20816.96,20863.73,1216.65376
7557,20221027,05:45:00,20864.37,20869.0,20844.93,20848.67,855.10289
7558,20221027,05:50:00,20848.67,20850.81,20817.65,20834.74,716.69839
7559,20221027,05:55:00,20834.17,20840.0,20798.54,20804.0,908.6672
7560,20221027,06:00:00,20803.58,20836.0,20789.42,20810.06,1136.9025
7561,20221027,06:05:00,20810.91,20820.66,20804.47,20807.72,568.01031
7562,20221027,06:10:00,20807.72,20808.58,20787.87,20797.47,834.4058
7563,20221027,06:15:00,20797.47,20809.41,20783.02,20807.45,775.90149
7564,20221027,06:20:00,20807.45,20832.34,20806.77,20819.93,1084.83197
7565,20221027,06:25:00,20820.86,20825.0,20801.78,20808.4,726.12424
7566,20221027,06:30:00,20808.4,20808.88,20766.34,20773.73,1088.73678
7567,20221027,06:35:00,20774.74,20785.3,20737.61,20747.03,1197.02
7568,20221027,06:40:00,20747.02,20760.0,20725.0,20730.79,951.59707
7569,20221027,06:45:00,20731.77,20746.16,20704.0,20711.92,1103.97288
7570,20221027,06:50:00,20713.0,20756.57,20711.48,20749.59,863.51892
7571,20221027,06:55:00,20748.26,20752.0,20715.18,20719.26,690.85234
7572,20221027,07:00:00,20718.04,20739.89,20689.16,20734.44,1498.53807
7573,20221027,07:05:00,20733.21,20752.77,20726.36,20745.15,907.47994
7574,20221027,07:10:00,20743.98,20750.39,20734.5,20742.86,847.48219
7575,20221027,07:15:00,20742.09,20748.17,20718.91,20733.02,794.83309
7576,20221027,07:20:00,20733.02,20768.92,20731.93,20744.7,871.02612
7577,20221027,07:25:00,20744.7,20758.79,20716.17,20720.94,811.837
7578,20221027,07:30:00,20720.47,20737.39,20707.78,20714.62,986.06893
7579,20221027,07:35:00,20715.55,20727.99,20690.35,20697.7,1331.61217
7580,20221027,07:40:00,20697.7,20707.76,20680.72,20689.23,971.35407
7581,20221027,07:45:00,20688.61,20738.57,20686.16,20730.29,1067.78069
7582,20221027,07:50:00,20730.29,20735.03,20713.86,20721.51,683.37863
7583,20221027,07:55:00,20721.05,20722.81,20695.27,20710.02,832.60889
7584,20221027,08:00:00,20711.12,20716.75,20687.07,20710.8,1437.23903
7585,20221027,08:05:00,20711.57,20719.4,20693.62,20714.63,760.02417
7586,20221027,08:10:00,20715.48,20740.76,20710.0,20739.7,921.8446
7587,20221027,08:15:00,20738.36,20740.62,20715.0,20727.1,1042.30113
7588,20221027,08:20:00,20728.08,20728.09,20706.94,20711.7,665.39845
7589,20221027,08:25:00,20711.14,20736.32,20710.0,20728.35,702.42218
7590,20221027,08:30:00,20728.35,20742.38,20722.98,20726.3,576.5521
7591,20221027,08:35:00,20727.67,20728.75,20718.59,20722.53,385.25064
7592,20221027,08:40:00,20723.63,20723.65,20683.62,20695.07,1184.64732
7593,20221027,08:45:00,20694.29,20724.27,20683.05,20718.25,1087.535
7594,20221027,08:50:00,20718.25,20750.9,20705.2,20706.33,1248.88171
7595,20221027,08:55:00,20706.33,20717.9,20705.33,20709.0,609.25911
7596,20221027,09:00:00,20709.0,20709.75,20684.1,20684.63,725.36978
7597,20221027,09:05:00,20684.11,20689.0,20614.61,20655.12,2160.54258
7598,20221027,09:10:00,20655.24,20656.4,20632.04,20634.4,644.14446
7599,20221027,09:15:00,20634.4,20639.0,20587.54,20636.54,1781.60651
7600,20221027,09:20:00,20636.54,20661.97,20634.26,20643.54,970.11324
7601,20221027,09:25:00,20643.54,20643.87,20621.83,20641.0,712.56368
7602,20221027,09:30:00,20641.14,20651.01,20611.49,20631.73,894.69053
7603,20221027,09:35:00,20631.74,20641.8,20620.02,20624.33,655.78829
7604,20221027,09:40:00,20624.33,20632.91,20521.0,20609.35,2351.05636
7605,20221027,09:45:00,20608.64,20614.5,20583.27,20600.43,868.04895
7606,20221027,09:50:00,20600.39,20640.9,20600.37,20630.37,1039.44763
7607,20221027,09:55:00,20629.74,20634.97,20610.2,20611.29,704.83715
7608,20221027,10:00:00,20610.5,20613.9,20576.0,20592.71,1005.24253
7609,20221027,10:05:00,20592.71,20600.0,20555.07,20559.11,1003.30776
7610,20221027,10:10:00,20559.11,20600.0,20556.52,20589.5,806.39987
7611,20221027,10:15:00,20589.5,20605.0,20571.14,20604.92,939.71415
7612,20221027,10:20:00,20604.92,20622.37,20602.56,20611.99,875.77883
7613,20221027,10:25:00,20611.22,20613.0,20585.27,20597.96,664.57419
7614,20221027,10:30:00,20597.12,20604.59,20545.0,20589.41,1519.98358
7615,20221027,10:35:00,20590.14,20591.03,20532.14,20549.14,1075.30298
7616,20221027,10:40:00,20548.86,20560.0,20451.71,20499.87,3731.1294
7617,20221027,10:45:00,20500.49,20547.91,20477.32,20533.87,1537.45764
7618,20221027,10:50:00,20533.87,20557.55,20524.03,20529.97,1065.22033
7619,20221027,10:55:00,20529.65,20557.91,20527.64,20549.58,783.33279
7620,20221027,11:00:00,20547.55,20572.48,20539.93,20564.41,1550.09159
7621,20221027,11:05:00,20564.4,20580.75,20530.06,20578.07,963.6203
7622,20221027,11:10:00,20578.07,20608.81,20571.0,20602.95,1245.45292
7623,20221027,11:15:00,20602.95,20633.0,20584.28,20614.87,1528.39535
7624,20221027,11:20:00,20614.08,20615.08,20588.04,20600.49,883.21818
7625,20221027,11:25:00,20600.49,20612.43,20595.68,20609.68,562.65162
7626,20221027,11:30:00,20609.75,20632.65,20595.24,20630.1,859.92194
7627,20221027,11:35:00,20630.11,20630.55,20572.9,20585.61,1029.47943
7628,20221027,11:40:00,20586.18,20598.29,20556.71,20558.84,809.00089
7629,20221027,11:45:00,20557.61,20573.26,20540.0,20549.3,895.9454
7630,20221027,11:50:00,20549.3,20576.5,20540.62,20572.71,897.20004
7631,20221027,11:55:00,20571.71,20625.47,20569.96,20622.84,1354.06199
7632,20221027,12:00:00,20622.11,20624.0,20590.41,20597.61,834.48069
7633,20221027,12:05:00,20597.61,20606.97,20576.88,20585.45,762.57687
7634,20221027,12:10:00,20585.45,20595.4,20573.61,20587.46,932.30832
7635,20221027,12:15:00,20587.46,20610.0,20564.52,20597.14,2235.44138
7636,20221027,12:20:00,20597.14,20630.0,20565.76,20610.52,1537.74972
7637,20221027,12:25:00,20610.15,20627.3,20577.39,20592.31,1056.39964
7638,20221027,12:30:00,20592.31,20780.0,20500.0,20615.51,7116.71254
7639,20221027,12:35:00,20615.51,20666.0,20559.52,20573.37,3036.11034
7640,20221027,12:40:00,20574.72,20650.0,20573.15,20649.4,1985.2717
7641,20221027,12:45:00,20649.39,20724.48,20636.0,20676.02,3101.84243
7642,20221027,12:50:00,20676.02,20698.71,20647.07,20678.41,1733.67936
7643,20221027,12:55:00,20678.41,20738.78,20674.35,20723.78,2131.35924
7644,20221027,13:00:00,20723.78,20730.3,20673.44,20712.75,1647.29432
7645,20221027,13:05:00,20712.75,20740.0,20698.49,20730.38,1442.83751
7646,20221027,13:10:00,20730.38,20732.08,20688.75,20700.9,1533.6911
7647,20221027,13:15:00,20700.9,20742.58,20699.78,20706.91,1726.04718
7648,20221027,13:20:00,20707.91,20717.29,20679.14,20691.94,1430.86188
7649,20221027,13:25:00,20692.84,20707.0,20678.24,20689.4,1278.80138
7650,20221027,13:30:00,20689.4,20730.57,20688.29,20697.71,2531.51019
7651,20221027,13:35:00,20698.66,20709.91,20650.39,20656.21,2217.43446
7652,20221027,13:40:00,20656.21,20660.49,20606.54,20639.18,2439.72689
7653,20221027,13:45:00,20639.18,20645.76,20553.98,20560.46,2157.83402
7654,20221027,13:50:00,20560.57,20569.18,20450.0,20499.06,3635.24348
7655,20221027,13:55:00,20497.64,20528.0,20430.0,20524.54,2846.04248
7656,20221027,14:00:00,20524.54,20629.88,20496.6,20618.94,2763.56023
7657,20221027,14:05:00,20618.12,20637.99,20585.55,20614.74,2214.8324
7658,20221027,14:10:00,20615.14,20730.0,20576.94,20689.31,3326.15794
7659,20221027,14:15:00,20686.99,20726.19,20640.65,20665.0,2077.0361
7660,20221027,14:20:00,20665.0,20700.0,20647.0,20665.21,1819.59146
7661,20221027,14:25:00,20665.21,20703.33,20660.81,20681.59,1444.95914
7662,20221027,14:30:00,20681.0,20699.99,20657.15,20662.73,1587.22388
7663,20221027,14:35:00,20662.73,20673.9,20587.0,20600.73,1951.21459
7664,20221027,14:40:00,20599.91,20608.23,20541.18,20565.61,2164.73743
7665,20221027,14:45:00,20565.61,20621.77,20555.0,20605.58,1696.28379
7666,20221027,14:50:00,20605.58,20647.41,20603.23,20630.91,1537.49955
7667,20221027,14:55:00,20632.1,20633.51,20555.12,20567.12,1627.66439
7668,20221027,15:00:00,20567.12,20630.0,20561.22,20606.18,1613.03277
7669,20221027,15:05:00,20607.4,20616.7,20565.03,20609.78,1423.51765
7670,20221027,15:10:00,20610.74,20634.79,20598.34,20606.46,1157.59405
7671,20221027,15:15:00,20607.87,20618.71,20572.74,20587.98,1426.90891
7672,20221027,15:20:00,20587.98,20619.63,20578.68,20614.26,949.25163
7673,20221027,15:25:00,20614.26,20633.42,20592.33,20617.04,1401.92682
7674,20221027,15:30:00,20617.96,20663.63,20602.51,20640.44,1743.63115
7675,20221027,15:35:00,20642.71,20665.8,20578.07,20580.27,1795.03865
7676,20221027,15:40:00,20581.22,20600.7,20563.0,20567.88,1214.60859
7677,20221027,15:45:00,20567.88,20597.0,20551.7,20580.93,1071.29235
7678,20221027,15:50:00,20580.93,20588.0,20558.5,20561.0,1033.39151
7679,20221027,15:55:00,20561.0,20578.53,20540.76,20563.09,1131.23968
7680,20221027,16:00:00,20564.08,20597.92,20557.0,20585.5,1228.72414
7681,20221027,16:05:00,20583.69,20595.47,20566.67,20572.94,923.12081
7682,20221027,16:10:00,20573.47,20592.94,20558.0,20585.11,746.48906
7683,20221027,16:15:00,20586.71,20600.45,20572.0,20573.71,1039.82461
7684,20221027,16:20:00,20572.64,20581.96,20555.48,20572.39,909.59151
7685,20221027,16:25:00,20572.39,20578.76,20497.63,20503.31,1431.98297
7686,20221027,16:30:00,20503.31,20556.19,20497.62,20535.8,1182.48971
7687,20221027,16:35:00,20535.8,20547.87,20518.89,20542.23,881.76504
7688,20221027,16:40:00,20542.23,20569.16,20536.14,20551.0,925.68945
7689,20221027,16:45:00,20551.51,20585.14,20534.45,20570.19,910.76385
7690,20221027,16:50:00,20570.19,20583.99,20561.6,20573.69,815.55386
7691,20221027,16:55:00,20573.68,20577.47,20554.96,20571.6,717.69726
7692,20221027,17:00:00,20570.51,20582.87,20547.51,20563.7,918.65498
7693,20221027,17:05:00,20562.55,20599.96,20561.11,20595.35,1065.65039
7694,20221027,17:10:00,20596.55,20607.23,20584.24,20605.95,1087.43792
7695,20221027,17:15:00,20605.3,20620.83,20588.9,20618.16,1172.12725
7696,20221027,17:20:00,20619.6,20636.95,20606.67,20610.89,942.44773
7697,20221027,17:25:00,20610.89,20623.12,20589.93,20600.52,924.88532
7698,20221027,17:30:00,20599.64,20623.09,20580.0,20611.06,757.80683
7699,20221027,17:35:00,20611.06,20647.49,20605.17,20610.25,1117.04163
7700,20221027,17:40:00,20609.26,20639.0,20605.34,20619.35,587.81075
7701,20221027,17:45:00,20618.5,20629.08,20601.38,20612.43,538.63804
7702,20221027,17:50:00,20612.43,20617.47,20585.88,20595.64,594.32593
7703,20221027,17:55:00,20595.02,20601.22,20580.27,20583.69,493.23624
7704,20221027,18:00:00,20583.69,20600.0,20574.73,20590.88,569.03719
7705,20221027,18:05:00,20591.55,20591.55,20561.76,20564.01,489.4661
7706,20221027,18:10:00,20564.96,20584.67,20550.0,20576.96,835.43579
7707,20221027,18:15:00,20576.0,20584.81,20562.48,20573.64,528.24403
7708,20221027,18:20:00,20572.67,20580.0,20552.84,20576.34,598.42133
7709,20221027,18:25:00,20576.34,20589.39,20570.14,20576.52,468.24831
7710,20221027,18:30:00,20576.52,20591.48,20562.2,20588.0,502.76823
7711,20221027,18:35:00,20588.74,20591.23,20575.66,20589.0,431.12917
7712,20221027,18:40:00,20587.91,20590.99,20576.48,20579.7,373.62077
7713,20221027,18:45:00,20579.7,20590.46,20575.83,20576.82,460.18201
7714,20221027,18:50:00,20576.82,20590.0,20571.22,20587.9,522.54715
7715,20221027,18:55:00,20587.88,20589.25,20572.07,20583.6,599.89849
7716,20221027,19:00:00,20583.6,20619.67,20581.09,20616.62,932.80901
7717,20221027,19:05:00,20615.85,20641.47,20602.54,20603.15,901.68105
7718,20221027,19:10:00,20604.41,20654.07,20603.15,20646.08,925.71964
7719,20221027,19:15:00,20644.72,20678.25,20644.72,20647.9,1467.60946
7720,20221027,19:20:00,20649.12,20655.81,20637.14,20642.99,735.98816
7721,20221027,19:25:00,20642.99,20653.19,20634.3,20649.37,733.71003
7722,20221027,19:30:00,20650.78,20679.51,20638.0,20667.32,1050.06576
7723,20221027,19:35:00,20668.45,20668.7,20645.36,20648.86,776.31387
